Month,Pangolin,Count
2022-11,BQ.1.1.62,11
2022-11,BQ.1.1.63,5
2022-11,BQ.1.1.66,18
2022-11,BQ.1.1.67,127
2022-11,BQ.1.1.68,222
2022-11,BQ.1.1.69,424
2022-11,BQ.1.1.7,338
2022-11,BQ.1.1.70,4
2022-11,BQ.1.1.72,37
2022-11,BQ.1.1.76,45
2022-11,BQ.1.1.77,6
2022-11,BQ.1.1.8,497
2022-11,BQ.1.1.9,18
2022-11,BQ.1.10,852
2022-11,BQ.1.10.1,196
2022-11,BQ.1.10.2,27
2022-11,BQ.1.11,909
2022-11,BQ.1.11.1,12
2022-11,BQ.1.12,1402
2022-11,BQ.1.13,510
2022-11,BQ.1.13.1,130
2022-11,BQ.1.14,901
2022-11,BQ.1.15,365
2022-11,BQ.1.16,52
2022-11,BQ.1.17,20
2022-11,BQ.1.18,379
2022-11,BQ.1.19,4
2022-11,BQ.1.2,1150
2022-11,BQ.1.2.1,38
2022-11,BQ.1.2.3,246
2022-11,BQ.1.20,43
2022-11,BQ.1.21,40
2022-11,BQ.1.22,63
2022-11,BQ.1.23,478
2022-11,BQ.1.24,11
2022-11,BQ.1.25,86
2022-11,BQ.1.25.1,125
2022-11,BQ.1.26,43
2022-11,BQ.1.26.1,110
2022-11,BQ.1.27,34
2022-11,BQ.1.28,62
2022-11,BQ.1.29,21
2022-11,BQ.1.3,245
2022-11,BQ.1.3.1,189
2022-11,BQ.1.3.2,834
2022-11,BQ.1.31,20
2022-11,BQ.1.4,83
2022-11,BQ.1.5,635
2022-11,BQ.1.6,235
2022-11,BQ.1.7,39
2022-11,BQ.1.8,1045
2022-11,BQ.1.8.1,1
2022-11,BQ.1.8.2,144
2022-11,BQ.1.9,38
2022-11,BQ.2,29
2022-11,BR.1,92
2022-11,BR.1.2,41
2022-11,BR.2,11
2022-11,BR.2.1,73
2022-11,BR.4,7
2022-11,BR.5,3
2022-11,BS.1.1,22
2022-11,BT.2,18
2022-11,BU.1,136
2022-11,BU.2,16
2022-11,BU.3,45
2022-11,BV.1,13
2022-11,BV.2,9
2022-11,BW.1,56
2022-11,BW.1.1,63
2022-11,BW.1.1.1,39
2022-11,BW.1.1.2,9
2022-11,BW.1.2,3
2022-11,BY.1,65
2022-11,BY.1.1.1,17
2022-11,BY.1.2,8
2022-11,BZ.2,34
2022-11,CA.1,45
2022-11,CA.3,8
2022-11,CA.3.1,47
2022-11,CA.5,49
2022-11,CA.6,3
2022-11,CA.7,64
2022-11,CB.1,44
2022-11,CC.1,18
2022-11,CD.1,11
2022-11,CD.2,32
2022-11,CE.1,36
2022-11,CF.1,3
2022-11,CG.1,33
2022-11,CH.1.1,415
2022-11,CH.1.1.1,56
2022-11,CH.1.1.10,20
2022-11,CH.1.1.11,22
2022-11,CH.1.1.14,14
2022-11,CH.1.1.18,3
2022-11,CH.1.1.19,30
2022-11,CH.1.1.2,44
2022-11,CH.1.1.24,11
2022-11,CH.1.1.25,93
2022-11,CH.1.1.26,2
2022-11,CH.1.1.28,15
2022-11,CH.1.1.5,13
2022-11,CH.1.1.7,4
2022-11,CH.1.1.9,6
2022-11,CJ.1,6
2022-11,CJ.1.2,52
2022-11,CK.1,179
2022-11,CK.1.2,20
2022-11,CK.1.3,11
2022-11,CK.1.4,49
2022-11,CK.1.5,78
2022-11,CK.2,46
2022-11,CK.2.1,159
2022-11,CK.2.1.1,138
2022-11,CK.3,58
2022-11,CL.1,223
2022-11,CL.1.1,29
2022-11,CL.1.2,3
2022-11,CL.1.3,12
2022-11,CM.10,7
2022-11,CM.11,6
2022-11,CM.12,7
2022-11,CM.2,174
2022-11,CM.3,7
2022-11,CM.4,22
2022-11,CM.4.1,10
2022-11,CM.5,21
2022-11,CM.5.1,1
2022-11,CM.5.2,34
2022-11,CM.6,4
2022-11,CM.6.1,12
2022-11,CM.7,2
2022-11,CM.7.1,1
2022-11,CM.8.1,63
2022-11,CM.8.1.3,5
2022-11,CM.8.1.4,2
2022-11,CM.9,12
2022-11,CN.1,130
2022-11,CN.2,117
2022-11,CP.1,125
2022-11,CP.1.1,28
2022-11,CP.1.2,7
2022-11,CP.1.3,5
2022-11,CP.2,19
2022-11,CP.3,2
2022-11,CP.4,16
2022-11,CP.5,55
2022-11,CP.6,11
2022-11,CP.8,28
2022-11,CQ.1,32
2022-11,CQ.1.1,32
2022-11,CQ.2,232
2022-11,CR.1,70
2022-11,CR.1.1,198
2022-11,CR.2,9
2022-11,CT.1,14
2022-11,CV.1,44
2022-11,CV.2,5
2022-11,CY.1,12
2022-11,CY.2,2
2022-11,CZ.2,33
2022-11,DA.1,3
2022-11,DB.1,23
2022-11,DB.2,9
2022-11,DC.1,29
2022-11,DE.2,19
2022-11,DF.1,128
2022-11,DF.1.1,84
2022-11,DG.1,23
2022-11,DJ.1.1,23
2022-11,DJ.1.1.1,14
2022-11,DJ.1.2,2
2022-11,DJ.1.3,6
2022-11,DK.1,26
2022-11,DL.1,77
2022-11,DM.1,11
2022-11,DN.1,32
2022-11,DN.1.1,44
2022-11,DN.1.1.3,1
2022-11,DN.2,489
2022-11,DN.3,3
2022-11,DQ.1,45
2022-11,DR.1,16
2022-11,DR.2,11
2022-11,DS.2,18
2022-11,DS.3,231
2022-11,DT.1,3
2022-11,DT.2,20
2022-11,DT.3,2
2022-11,DU.1,4
2022-11,DV.2,3
2022-11,DV.3,33
2022-11,DV.6,42
2022-11,EA.1,4
2022-11,EA.2,10
2022-11,EB.1,57
2022-11,EC.1,18
2022-11,ED.1,7
2022-11,ED.2,109
2022-11,ED.3,18
2022-11,EE.1,114
2022-11,EE.2,67
2022-11,EE.3,16
2022-11,EE.4,5
2022-11,EE.5,51
2022-11,EF.1,120
2022-11,EF.1.1,88
2022-11,EF.1.2,12
2022-11,EF.2,78
2022-11,EJ.1,5
2022-11,EJ.2,26
2022-11,EQ.1,15
2022-11,ER.1,21
2022-11,EW.2,18
2022-11,FA.1,3
2022-11,FB.2,8
2022-11,FF.1,5
2022-11,GP.2,7
2022-11,XAS,1
2022-11,XAV,2
2022-11,XAY.1,4
2022-11,XAZ,27
2022-11,XBB,212
2022-11,XBB.1,1358
2022-11,XBB.1.1,65
2022-11,XBB.1.11,2
2022-11,XBB.1.13,4
2022-11,XBB.1.14,1
2022-11,XBB.1.15,274
2022-11,XBB.1.18,1
2022-11,XBB.1.20,1
2022-11,XBB.1.27,1
2022-11,XBB.1.3,3
2022-11,XBB.1.30,6
2022-11,XBB.1.32,3
2022-11,XBB.1.35,3
2022-11,XBB.1.37,5
2022-11,XBB.1.38,6
2022-11,XBB.1.4,10
2022-11,XBB.1.4.1,73
2022-11,XBB.1.45,8
2022-11,XBB.1.45.1,1
2022-11,XBB.1.5,213
2022-11,XBB.1.5.11,5
2022-11,XBB.1.5.13,6
2022-11,XBB.1.5.14,5
2022-11,XBB.1.5.15,3
2022-11,XBB.1.5.17,2
2022-11,XBB.1.5.19,3
2022-11,XBB.1.5.32,4
2022-11,XBB.1.5.33,2
2022-11,XBB.1.5.34,2
2022-11,XBB.1.5.36,1
2022-11,XBB.1.5.52,2
2022-11,XBB.1.5.67,3
2022-11,XBB.1.5.7,4
2022-11,XBB.1.5.9,1
2022-11,XBB.1.6,35
2022-11,XBB.1.7,7
2022-11,XBB.1.9,34
2022-11,XBB.1.9.4,10
2022-11,XBB.2,249
2022-11,XBB.2.1,24
2022-11,XBB.2.11,6
2022-11,XBB.2.11.1,72
2022-11,XBB.2.2,4
2022-11,XBB.2.5,16
2022-11,XBB.2.6,186
2022-11,XBB.2.6.2,1
2022-11,XBB.2.7,9
2022-11,XBB.2.8,16
2022-11,XBB.3,47
2022-11,XBB.3.1,5
2022-11,XBB.3.2,54
2022-11,XBB.3.3,20
2022-11,XBB.4,12
2022-11,XBB.4.1,1
2022-11,XBB.6,8
2022-11,XBB.6.1,5
2022-11,XBB.8,19
2022-11,XBB.9,14
2022-11,XBC.1,20
2022-11,XBC.1.3,2
2022-11,XBC.1.5,1
2022-11,XBD,56
2022-11,XBE,60
2022-11,XBF,38
2022-11,XBF.3,1
2022-11,XBF.7,1
2022-11,XBF.9,2
2022-11,XBG,38
2022-11,XBH,3
2022-11,XBJ,10
2022-11,XBJ.1,2
2022-11,XBJ.2,5
2022-11,XBK,37
2022-11,XBM,16
2022-11,XBN,6
2022-11,XBP,6
2022-11,XBU,2
2022-11,XBV,3
2022-11,XBZ,43
2022-11,XCG,4
2022-11,unclassifiable,887
2022-11,B.1.351,2
2022-11,BA.2.75.1,8
2022-11,BA.2.75.3,7
2022-11,BA.2.9,1
2022-11,BA.4.1.11,21
2022-11,BA.5.2.41,1
2022-11,BE.1.3,2
2022-11,BF.7.2,29
2022-11,BL.5,8
2022-11,BM.1.1.4,1
2022-11,BN.1.4.4,261
2022-11,BN.1.6,2
2022-11,BR.3,8
2022-11,CH.1.1.12,1
2022-11,CH.3,1
2022-11,CJ.1.3,1
2022-11,CJ.1.3.2,1
2022-11,CM.1,1
2022-11,CM.8,2
2022-11,CR.1.3,11
2022-11,EF.1.3,3
2022-11,EF.3,4
2022-11,FA.2,19
2022-11,XAY.2,59
2022-11,XAY.2.1,17
2022-11,XAY.2.2,5
2022-11,XAY.2.3,4
2022-11,XBB.1.17,1
2022-11,XBB.1.39,2
2022-11,XBB.1.8,6
2022-11,XBC.1.2.1,19
2022-11,B.1,2
2022-11,BA.1.17,1
2022-11,BA.1.17.2,5
2022-11,BA.2.10.1,2
2022-11,BA.2.23,1
2022-11,BA.2.56,3
2022-11,BA.2.75.7,3
2022-11,BA.5.2.46,1
2022-11,BA.5.2.48,31
2022-11,BF.18,2
2022-11,BF.7.13.1,3
2022-11,BF.7.9,1
2022-11,BM.1.1.5,1
2022-11,BN.1.2.4,3
2022-11,BN.2,1
2022-11,BQ.1.1.12,1
2022-11,BQ.1.1.34,3
2022-11,BQ.1.1.39,1
2022-11,BQ.1.1.49,2
2022-11,BQ.1.1.74,1
2022-11,BQ.1.26.2,1
2022-11,BS.1,1
2022-11,BT.1,3
2022-11,BY.1.1,1
2022-11,CH.1.1.4,2
2022-11,CH.1.1.6,2
2022-11,CM.2.1,1
2022-11,DV.1,1
2022-11,DV.1.1,2
2022-11,DY.3,1064
2022-11,EP.2,2
2022-11,XAY.1.2,3
2022-11,XBB.1.5.46,2
2022-11,XBJ.3,6
2022-11,XBK.1,2
2022-11,XBQ,3
2022-11,XBT,2
2022-11,B.1.1,1
2022-11,B.1.1.7,1
2022-11,BA.1,1
2022-11,BA.2.13,1
2022-11,BA.2.21,2
2022-11,BA.2.37,1
2022-11,BA.5.2.55,2
2022-11,BE.13,2
2022-11,BF.38.3,1
2022-11,BF.7.14,60
2022-11,BF.7.14.1,3
2022-11,BF.7.14.3,2
2022-11,BF.7.14.4,9
2022-11,BF.7.14.5,10
2022-11,BF.7.14.6,47
2022-11,BL.1.5,2
2022-11,BQ.1.1.38,1
2022-11,BQ.1.1.53,2
2022-11,BQ.1.1.59,1
2022-11,BQ.1.1.64,1
2022-11,CA.2,1
2022-11,CH.1.1.8,17
2022-11,CJ.1.1,1
2022-11,DP.1,1
2022-11,DV.3.1,1
2022-11,DY.1,112
2022-11,DY.1.1,5
2022-11,DY.2,105
2022-11,DY.4,135
2022-11,ES.1,5
2022-11,FD.2,1
2022-11,GC.2,1
2022-11,XBB.1.29,1
2022-11,XBB.1.43,1
2022-11,XBB.1.5.16,1
2022-11,XBB.1.5.18,1
2022-11,XBB.1.5.21,1
2022-11,XBB.1.5.31,1
2022-11,XBB.1.5.37,1
2022-12,AY.44,1
2022-12,B,1
2022-12,BA.1.1,30
2022-12,BA.1.17.2,1
2022-12,BA.2,85
2022-12,BA.2.1,2
2022-12,BA.2.10.1,4
2022-12,BA.2.12.1,5
2022-12,BA.2.3.20,244
2022-12,BA.2.75,33
2022-12,BA.2.75.2,84
2022-12,BA.2.75.5,77
2022-12,BA.4,56
2022-12,BA.4.1,21
2022-12,BA.4.1.8,39
2022-12,BA.4.1.9,12
2022-12,BA.4.4,4
2022-12,BA.4.6,761
2022-12,BA.4.6.1,35
2022-12,BA.4.6.2,4
2022-12,BA.4.6.3,126
2022-12,BA.4.6.4,11
2022-12,BA.4.6.5,63
2022-12,BA.4.7,2
2022-12,BA.5,294
2022-12,BA.5.1,1025
2022-12,BA.5.1.1,37
2022-12,BA.5.1.10,145
2022-12,BA.5.1.12,111
2022-12,BA.5.1.18,233
2022-12,BA.5.1.2,17
2022-12,BA.5.1.21,6
2022-12,BA.5.1.22,108
2022-12,BA.5.1.23,80
2022-12,BA.5.1.24,64
2022-12,BA.5.1.25,34
2022-12,BA.5.1.27,540
2022-12,BA.5.1.28,37
2022-12,BA.5.1.3,52
2022-12,BA.5.1.30,64
2022-12,BA.5.1.32,5
2022-12,BA.5.1.33,84
2022-12,BA.5.1.35,4
2022-12,BA.5.1.37,12
2022-12,BA.5.1.4,1
2022-12,BA.5.1.5,230
2022-12,BA.5.1.6,42
2022-12,BA.5.1.7,17
2022-12,BA.5.10.1,4
2022-12,BA.5.11,1097
2022-12,BA.5.12,57
2022-12,BA.5.2,1678
2022-12,BA.5.2.1,1621
2022-12,BA.5.2.12,14
2022-12,BA.5.2.13,395
2022-12,BA.5.2.14,39
2022-12,BA.5.2.16,3
2022-12,BA.5.2.18,83
2022-12,BA.5.2.19,48
2022-12,BA.5.2.20,282
2022-12,BA.5.2.21,73
2022-12,BA.5.2.22,33
2022-12,BA.5.2.23,177
2022-12,BA.5.2.24,12
2022-12,BA.5.2.25,67
2022-12,BA.5.2.26,52
2022-12,BA.5.2.27,23
2022-12,BA.5.2.28,59
2022-12,BA.5.2.3,47
2022-12,BA.5.2.31,31
2022-12,BA.5.2.32,13
2022-12,BA.5.2.33,17
2022-12,BA.5.2.34,607
2022-12,BA.5.2.35,565
2022-12,BA.5.2.36,28
2022-12,BA.5.2.37,4
2022-12,BA.5.2.39,17
2022-12,BA.5.2.47,57
2022-12,BA.5.2.48,69
2022-12,BA.5.2.52,59
2022-12,BA.5.2.53,44
2022-12,BA.5.2.54,24
2022-12,BA.5.2.56,33
2022-12,BA.5.2.57,95
2022-12,BA.5.2.58,71
2022-12,BA.5.2.59,77
2022-12,BA.5.2.6,1143
2022-12,BA.5.2.60,17
2022-12,BA.5.2.62,26
2022-12,BA.5.2.63,4
2022-12,BA.5.2.7,64
2022-12,BA.5.2.8,28
2022-12,BA.5.2.9,259
2022-12,BA.5.3,5
2022-12,BA.5.3.1,128
2022-12,BA.5.3.3,22
2022-12,BA.5.3.5,122
2022-12,BA.5.5,44
2022-12,BA.5.5.1,86
2022-12,BA.5.5.2,4
2022-12,BA.5.6,75
2022-12,BA.5.6.1,3
2022-12,BA.5.6.2,26
2022-12,BA.5.6.3,17
2022-12,BA.5.9,332
2022-12,BE.1,52
2022-12,BE.1.1,169
2022-12,BE.1.1.1,215
2022-12,BE.1.1.2,43
2022-12,BE.1.2,64
2022-12,BE.1.2.1,211
2022-12,BE.1.4,8
2022-12,BE.1.4.1,2
2022-12,BE.1.4.2,81
2022-12,BE.10,110
2022-12,BE.13,8
2022-12,BE.3,5
2022-12,BE.4,6
2022-12,BE.4.1,50
2022-12,BE.4.1.1,59
2022-12,BE.4.2,72
2022-12,BE.6,19
2022-12,BE.7,46
2022-12,BE.9,151
2022-12,BF.10,282
2022-12,BF.10.1,27
2022-12,BF.11,739
2022-12,BF.11.1,53
2022-12,BF.11.2,284
2022-12,BF.11.3,22
2022-12,BF.11.4,44
2022-12,BF.13,115
2022-12,BF.14,541
2022-12,BF.16,16
2022-12,BF.21,18
2022-12,BF.22,3
2022-12,BF.23,2
2022-12,BF.24,22
2022-12,BF.25,46
2022-12,BF.26,413
2022-12,BF.27,35
2022-12,BF.28,16
2022-12,BF.3,3
2022-12,BF.30,10
2022-12,BF.31.1,24
2022-12,BF.32,84
2022-12,BF.36,12
2022-12,BF.39,25
2022-12,BF.39.1,4
2022-12,BF.4,50
2022-12,BF.40,9
2022-12,BF.41,5
2022-12,BF.41.1,6
2022-12,BF.5,452
2022-12,BF.5.1,8
2022-12,BF.6,3
2022-12,BF.7,3577
2022-12,BF.7.11,27
2022-12,BF.7.12,16
2022-12,BF.7.13.2,21
2022-12,BF.7.16,26
2022-12,BF.7.17,19
2022-12,BF.7.19,113
2022-12,BF.7.19.1,9
2022-12,BF.7.20,118
2022-12,BF.7.21,151
2022-12,BF.7.22,190
2022-12,BF.7.23,78
2022-12,BF.7.24,116
2022-12,BF.7.26,19
2022-12,BF.7.27,43
2022-12,BF.7.3,35
2022-12,BF.7.4,532
2022-12,BF.7.4.1,526
2022-12,BF.7.4.2,25
2022-12,BF.7.5,474
2022-12,BF.7.5.1,49
2022-12,BF.7.6,289
2022-12,BF.7.7,82
2022-12,BF.7.8,27
2022-12,BF.8,7
2022-12,BK.1,49
2022-12,BL.1,22
2022-12,BL.1.4,3
2022-12,BL.1.5,3
2022-12,BL.2,8
2022-12,BL.6,4
2022-12,BM.1.1,9
2022-12,BM.1.1.1,1
2022-12,BM.1.1.3,88
2022-12,BM.1.1.4,7
2022-12,BM.1.1.5,18
2022-12,BM.2,4
2022-12,BM.4.1.1,25
2022-12,BN.1,870
2022-12,BN.1.1,55
2022-12,BN.1.1.1,32
2022-12,BN.1.10,27
2022-12,BN.1.2,718
2022-12,BN.1.2.1,272
2022-12,BN.1.2.2,40
2022-12,BN.1.2.3,103
2022-12,BN.1.2.4,42
2022-12,BN.1.2.5,3
2022-12,BN.1.2.6,11
2022-12,BN.1.2.8,1
2022-12,BN.1.3,1288
2022-12,BN.1.3.1,1278
2022-12,BN.1.3.12,35
2022-12,BN.1.3.3,36
2022-12,BN.1.3.4,8
2022-12,BN.1.3.5,78
2022-12,BN.1.3.6,137
2022-12,BN.1.3.7,52
2022-12,BN.1.3.8,10
2022-12,BN.1.4,235
2022-12,BN.1.4.1,74
2022-12,BN.1.4.2,43
2022-12,BN.1.4.3,68
2022-12,BN.1.4.5,44
2022-12,BN.1.5,1011
2022-12,BN.1.5.2,31
2022-12,BN.1.7,269
2022-12,BN.1.8,8
2022-12,BN.1.9,57
2022-12,BN.3.1,147
2022-12,BQ.1,8980
2022-12,BQ.1.1,25534
2022-12,BQ.1.1.1,890
2022-12,BQ.1.1.10,472
2022-12,BQ.1.1.11,106
2022-12,BQ.1.1.12,7
2022-12,BQ.1.1.13,216
2022-12,BQ.1.1.14,7
2022-12,BQ.1.1.15,409
2022-12,BQ.1.1.16,38
2022-12,BQ.1.1.17,54
2022-12,BQ.1.1.18,1191
2022-12,BQ.1.1.19,173
2022-12,BQ.1.1.2,871
2022-12,BQ.1.1.21,32
2022-12,BQ.1.1.22,387
2022-12,BQ.1.1.23,365
2022-12,BQ.1.1.24,517
2022-12,BQ.1.1.25,27
2022-12,BQ.1.1.26,69
2022-12,BQ.1.1.27,123
2022-12,BQ.1.1.28,380
2022-12,BQ.1.1.29,80
2022-12,BQ.1.1.3,1414
2022-12,BQ.1.1.30,11
2022-12,BQ.1.1.31,203
2022-12,BQ.1.1.32,710
2022-12,BQ.1.1.34,41
2022-12,BQ.1.1.35,100
2022-12,BQ.1.1.36,59
2022-12,BQ.1.1.37,15
2022-12,BQ.1.1.38,10
2022-12,BQ.1.1.4,2125
2022-12,BQ.1.1.40,173
2022-12,BQ.1.1.41,407
2022-12,BQ.1.1.42,82
2022-12,BQ.1.1.43,83
2022-12,BQ.1.1.44,27
2022-12,BQ.1.1.46,26
2022-12,BQ.1.1.47,50
2022-12,BQ.1.1.48,28
2022-12,BQ.1.1.49,62
2022-12,BQ.1.1.5,1040
2022-12,BQ.1.1.51,444
2022-12,BQ.1.1.52,264
2022-12,BQ.1.1.53,18
2022-12,BQ.1.1.54,161
2022-12,BQ.1.1.56,100
2022-12,BQ.1.1.57,193
2022-12,BQ.1.1.58,74
2022-12,BQ.1.1.6,387
2022-12,BQ.1.1.60,36
2022-12,BQ.1.1.61,16
2022-12,BQ.1.1.62,20
2022-12,BQ.1.1.63,54
2022-12,BQ.1.1.65,48
2022-12,BQ.1.1.66,77
2022-12,BQ.1.1.67,251
2022-12,BQ.1.1.68,415
2022-12,BQ.1.1.69,789
2022-12,BQ.1.1.7,639
2022-12,BQ.1.1.70,10
2022-12,BQ.1.1.72,104
2022-12,BQ.1.1.74,11
2022-12,BQ.1.1.76,128
2022-12,BQ.1.1.77,20
2022-12,BQ.1.1.8,898
2022-12,BQ.1.1.9,17
2022-12,BQ.1.10,1147
2022-12,BQ.1.10.1,312
2022-12,BQ.1.10.2,59
2022-12,BQ.1.10.3,11
2022-12,BQ.1.11,1060
2022-12,BQ.1.11.1,11
2022-12,BQ.1.12,1433
2022-12,BQ.1.13,595
2022-12,BQ.1.13.1,492
2022-12,BQ.1.14,1046
2022-12,BQ.1.15,338
2022-12,BQ.1.16,59
2022-12,BQ.1.17,12
2022-12,BQ.1.18,957
2022-12,BQ.1.2,1915
2022-12,BQ.1.2.1,67
2022-12,BQ.1.2.3,261
2022-12,BQ.1.20,46
2022-12,BQ.1.21,128
2022-12,BQ.1.22,122
2022-12,BQ.1.23,795
2022-12,BQ.1.24,13
2022-12,BQ.1.25,372
2022-12,BQ.1.25.1,326
2022-12,BQ.1.26,77
2022-12,BQ.1.27,66
2022-12,BQ.1.28,254
2022-12,BQ.1.29,30
2022-12,BQ.1.3,308
2022-12,BQ.1.3.1,306
2022-12,BQ.1.3.2,911
2022-12,BQ.1.31,96
2022-12,BQ.1.4,115
2022-12,BQ.1.5,704
2022-12,BQ.1.6,202
2022-12,BQ.1.7,27
2022-12,BQ.1.8,1412
2022-12,BQ.1.8.1,2
2022-12,BQ.1.8.2,312
2022-12,BQ.1.9,43
2022-12,BQ.2,20
2022-12,BR.1,67
2022-12,BR.1.2,73
2022-12,BR.2,41
2022-12,BR.2.1,267
2022-12,BR.3,12
2022-12,BR.4,4
2022-12,BR.5,10
2022-12,BR.5.1,3
2022-12,BS.1.1,2
2022-12,BT.2,2
2022-12,BU.1,178
2022-12,BU.2,5
2022-12,BU.3,52
2022-12,BV.2,5
2022-12,BW.1,84
2022-12,BW.1.1,155
2022-12,BW.1.1.1,91
2022-12,BW.1.1.2,60
2022-12,BY.1,52
2022-12,BY.1.1.1,14
2022-12,BZ.2,28
2022-12,CA.1,28
2022-12,CA.3.1,86
2022-12,CA.5,21
2022-12,CA.7,117
2022-12,CB.1,35
2022-12,CC.1,13
2022-12,CD.1,4
2022-12,CD.2,3
2022-12,CE.1,20
2022-12,CH.1.1,2604
2022-12,CH.1.1.1,595
2022-12,CH.1.1.10,70
2022-12,CH.1.1.11,104
2022-12,CH.1.1.13,95
2022-12,CH.1.1.14,22
2022-12,CH.1.1.18,41
2022-12,CH.1.1.19,241
2022-12,CH.1.1.2,430
2022-12,CH.1.1.24,41
2022-12,CH.1.1.25,199
2022-12,CH.1.1.27,8
2022-12,CH.1.1.28,90
2022-12,CH.1.1.5,136
2022-12,CH.1.1.6,58
2022-12,CH.1.1.7,12
2022-12,CH.1.1.8,39
2022-12,CH.1.1.9,64
2022-12,CJ.1.2,156
2022-12,CK.1,222
2022-12,CK.1.2,16
2022-12,CK.1.3,54
2022-12,CK.1.4,126
2022-12,CK.1.5,107
2022-12,CK.2,45
2022-12,CK.2.1,216
2022-12,CK.2.1.1,145
2022-12,CK.3,85
2022-12,CL.1,406
2022-12,CL.1.3,29
2022-12,CM.10,20
2022-12,CM.11,9
2022-12,CM.12,5
2022-12,CM.2,96
2022-12,CM.3,6
2022-12,CM.4,30
2022-12,CM.4.1,5
2022-12,CM.5,14
2022-12,CM.5.2,22
2022-12,CM.6.1,3
2022-12,CM.8.1,138
2022-12,CM.8.1.3,17
2022-12,CM.8.1.4,13
2022-12,CM.9,9
2022-12,CN.1,117
2022-12,CN.2,76
2022-12,CP.1,101
2022-12,CP.1.1,33
2022-12,CP.1.2,11
2022-12,CP.2,7
2022-12,CP.4,9
2022-12,CP.5,21
2022-12,CP.6,1
2022-12,CP.8,41
2022-12,CQ.1,41
2022-12,CQ.1.1,34
2022-12,CQ.2,256
2022-12,CR.1,94
2022-12,CR.1.1,191
2022-12,CR.1.3,29
2022-12,CT.1,11
2022-12,CV.1,96
2022-12,CV.2,4
2022-12,CY.1,14
2022-12,CZ.2,62
2022-12,DB.1,61
2022-12,DB.2,8
2022-12,DC.1,19
2022-12,DE.2,17
2022-12,DF.1,138
2022-12,DF.1.1,165
2022-12,DG.1,42
2022-12,DJ.1.1,36
2022-12,DJ.1.1.1,24
2022-12,DJ.1.2,2
2022-12,DJ.1.3,2
2022-12,DK.1,56
2022-12,DL.1,66
2022-12,DM.1,18
2022-12,DN.1,173
2022-12,DN.1.1,275
2022-12,DN.1.1.3,49
2022-12,DN.2,658
2022-12,DN.3,6
2022-12,DP.1,17
2022-12,DQ.1,58
2022-12,DR.1,75
2022-12,DR.2,45
2022-12,DS.1,4
2022-12,DS.2,65
2022-12,DS.3,399
2022-12,DT.1,37
2022-12,DT.2,195
2022-12,DT.3,27
2022-12,DU.1,161
2022-12,DV.3,169
2022-12,DV.6,610
2022-12,DY.2,47
2022-12,EA.2,7
2022-12,EB.1,59
2022-12,EC.1,110
2022-12,EC.1.1,48
2022-12,ED.2,181
2022-12,ED.3,53
2022-12,EE.1,179
2022-12,EE.2,168
2022-12,EE.3,39
2022-12,EE.4,24
2022-12,EE.5,83
2022-12,EF.1,432
2022-12,EF.1.1,502
2022-12,EF.1.2,89
2022-12,EF.1.3,15
2022-12,EF.2,384
2022-12,EH.1,2
2022-12,EJ.1,14
2022-12,EJ.2,38
2022-12,EK.4,1
2022-12,ER.1,60
2022-12,ER.1.1,8
2022-12,ET.1,28
2022-12,EW.2,43
2022-12,FA.1,11
2022-12,FB.2,12
2022-12,FC.1,6
2022-12,FD.2,47
2022-12,FD.4,17
2022-12,FF.1,39
2022-12,FM.1,30
2022-12,FR.2,1
2022-12,GP.2,62
2022-12,GP.3,17
2022-12,HJ.1,2
2022-12,XAY.1,11
2022-12,XAY.3,1
2022-12,XAZ,10
2022-12,XBB,355
2022-12,XBB.1,2167
2022-12,XBB.1.1,71
2022-12,XBB.1.10,5
2022-12,XBB.1.11,8
2022-12,XBB.1.13,28
2022-12,XBB.1.14,1
2022-12,XBB.1.15,861
2022-12,XBB.1.17,2
2022-12,XBB.1.18,11
2022-12,XBB.1.3,6
2022-12,XBB.1.30,14
2022-12,XBB.1.32,35
2022-12,XBB.1.35,6
2022-12,XBB.1.4,29
2022-12,XBB.1.4.1,209
2022-12,XBB.1.43,1
2022-12,XBB.1.45,5
2022-12,XBB.1.45.1,7
2022-12,XBB.1.5,3130
2022-12,XBB.1.5.1,18
2022-12,XBB.1.5.107,11
2022-12,XBB.1.5.11,59
2022-12,XBB.1.5.13,134
2022-12,XBB.1.5.14,24
2022-12,XBB.1.5.15,96
2022-12,XBB.1.5.16,33
2022-12,XBB.1.5.17,51
2022-12,XBB.1.5.18,31
2022-12,XBB.1.5.19,43
2022-12,XBB.1.5.2,14
2022-12,XBB.1.5.20,48
2022-12,XBB.1.5.21,37
2022-12,XBB.1.5.24,3
2022-12,XBB.1.5.26,3
2022-12,XBB.1.5.3,13
2022-12,XBB.1.5.31,58
2022-12,XBB.1.5.32,35
2022-12,XBB.1.5.33,34
2022-12,XBB.1.5.34,38
2022-12,XBB.1.5.35,8
2022-12,XBB.1.5.39,5
2022-12,XBB.1.5.4,13
2022-12,XBB.1.5.48,35
2022-12,XBB.1.5.5,6
2022-12,XBB.1.5.52,39
2022-12,XBB.1.5.55,10
2022-12,XBB.1.5.56,4
2022-12,XBB.1.5.6,9
2022-12,XBB.1.5.61,5
2022-12,XBB.1.5.64,5
2022-12,XBB.1.5.66,13
2022-12,XBB.1.5.67,22
2022-12,XBB.1.5.69,5
